Female_Age,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
18,0.197251626,0.179684916,0.149230896,0.122119308,0.098191642,0.077213585,0.061059654,0.048496251,0.03726982,0.029482302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.09958859,0.177607615,0.161790348,0.134369202,0.109957618,0.088412875,0.069523993,0.054978809,0.043666578,0.033558171,0.026546201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.056077832,0.094003878,0.167647765,0.152717496,0.126834068,0.103791433,0.083454872,0.065625238,0.051895717,0.041217851,0.031676302,0.025057548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.037485342,0.053975735,0.09048011,0.161363431,0.146992829,0.12207965,0.099900776,0.080326538,0.063165253,0.049950388,0.039672785,0.030488905,0.024118257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.026016671,0.036510098,0.052571466,0.088126119,0.157165292,0.143168565,0.118903544,0.09730169,0.078236709,0.061521904,0.048650845,0.038640632,0.029695685,0.023490781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.018903907,0.025524854,0.035819915,0.05157766,0.086460191,0.154194254,0.140462119,0.116655802,0.095462308,0.076757729,0.060358899,0.047731154,0.037910173,0.029134321,0.023046713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.013299668,0.018652492,0.025185382,0.035343522,0.050891694,0.085310299,0.152143522,0.13859402,0.115104319,0.094192691,0.075736877,0.059556146,0.047096346,0.03740598,0.028746844,0.022740199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.009795459,0.013169391,0.018469782,0.02493868,0.034997316,0.050393187,0.084474646,0.150653206,0.137236428,0.113976819,0.09327003,0.074995,0.058972766,0.046635015,0.037039571,0.028465255,0.022517449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.006842834,0.00972843,0.013079275,0.018343396,0.024768028,0.034757835,0.050048355,0.083896599,0.149622311,0.136297342,0.113196895,0.092631799,0.074481821,0.058569226,0.0463159,0.036786116,0.028270472,0.022363365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005127912,0.006807745,0.009678543,0.013012206,0.018249333,0.02464102,0.0345796,0.049791711,0.083466385,0.148855061,0.135598421,0.112616431,0.092156791,0.074099885,0.058268888,0.046078396,0.03659748,0.028125504,0.022248688
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005244597,0.006962655,0.009898778,0.013308298,0.018664596,0.025201726,0.035366457,0.050924719,0.085365659,0.152242251,0.138683957,0.115179013,0.094253815,0.075786025,0.059594794,0.047126908,0.037430254,0.028765498
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005399929,0.007168871,0.010191955,0.013702456,0.019217394,0.025948137,0.036413922,0.05243298,0.087893973,0.15675128,0.142791424,0.118590323,0.097045374,0.078030614,0.06135984,0.048522687,0.038538843
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005616377,0.007456225,0.010600485,0.0142517,0.019987696,0.026988232,0.037873523,0.054534684,0.091417082,0.163034439,0.148515021,0.123343852,0.100935303,0.081158364,0.063819365,0.050467652
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005914888,0.007852524,0.011163901,0.015009178,0.021050043,0.028422657,0.039886501,0.057433203,0.0962759,0.17169972,0.156408595,0.129899579,0.106300016,0.085471931,0.067211364
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006341081,0.008418331,0.011968307,0.016090653,0.022566787,0.030470629,0.042760492,0.061571508,0.103212986,0.184071411,0.167678496,0.139259393,0.113959381,0.091630545
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006980729,0.009267519,0.013175594,0.017713776,0.024843181,0.033544313,0.047073899,0.06778245,0.113624457,0.202639367,0.184592838,0.153306996,0.12545488
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007982125,0.010596959,0.015065654,0.020254845,0.028406975,0.038356297,0.053826725,0.07750595,0.129924065,0.231708304,0.211072972,0.175299127
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009678813,0.012849458,0.018268023,0.024560232,0.034445186,0.046509345,0.06526818,0.093980682,0.157540836,0.280960421,0.255938825
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013008087,0.017269357,0.024551775,0.033008351,0.046293487,0.062507421,0.087718835,0.126307735,0.211731025,0.377603926